2765648072,8,7
2776650624,12,10
2787276561,11,10
2797941041,8,7
2808508488,11,10
2819117551,12,11
2829709999,8,7
2840405728,11,10
2850793072,8,7
2861258645,11,9
2871913957,9,8
2882486561,12,11
2893081770,12,10
2903702395,8,7
2914210363,11,10
2924777551,12,11
2935279947,8,6
2945810676,11,11
2956306926,8,7
2966877655,8,6
2977568020,10,10
2988350988,14,12
2999156145,12,10
3009714061,8,7
3020312238,11,10
3030901353,12,11
3041506926,8,7
3052096197,11,10
3062487551,12,10
3073184165,8,7
3083790207,12,11
3094283488,11,9
3104760832,10,9
3115258801,8,7
3125712655,11,10
3136245103,11,10
3146580155,8,7
3156948592,12,11
3167371822,8,6
3177791926,11,11
3188140988,12,10
3198638488,7,7
3209424895,12,10
3219831665,10,9
3230318228,12,10
3241158020,7,7
3251516665,12,10
3261812447,12,11
3272388957,7,6
3282682811,12,11
3293214842,8,6
3303460676,11,11
3313698592,12,10
3324175103,8,7
3334482499,12,10
3345069582,7,7
3355496144,12,11
3367649999,8,7
3378318644,14,12
3388793019,11,10
3399116978,8,7
3409623488,12,10
3419961249,11,10
3430253384,8,7
3440544686,12,11
3450846665,8,7
3461591717,11,10
3472154322,12,10
3482716040,8,7
3493440884,11,11
3504114738,13,10
3514770051,8,7
3525446926,11,10
3536192707,12,11
3546612759,7,7
3557372134,12,10
3567793071,12,10
3578200103,4,4
3588610467,15,14
3599040571,8,6
3609622655,12,11
3620200624,11,10
3630531769,8,7
3640872811,12,10
3651264894,8,8
3661572082,11,10
3671860624,12,10
3682480936,8,7
3692795415,11,10
3703504999,8,7
3714103332,10,9
3724625259,14,12
3735377967,8,7
3745800155,11,11
3756437759,12,10
3767215884,8,7
3777828176,8,7
3788247707,12,11
3798640207,12,10
3809309998,12,10
3819937915,8,7
3830893853,11,11
3841589634,12,10
3852201353,8,7
3862685467,11,10
3873001717,12,11
3883328644,8,6
3893651769,11,10
3904245051,8,7
3914665207,12,11
3925131821,12,10
3935413176,7,7
3945935207,8,7
3956299634,14,12
3966927603,8,7
3977234217,14,12
3987649061,7,7
3998220623,12,10
4008689998,11,10
4018980050,8,7
4029383540,12,11
4039757915,8,7
4050132290,12,10
4060521665,7,10
4071004269,12,7
4081234738,12,10
4091741873,8,7
4102155467,11,11
4112639738,8,7
4124132394,13,10
4134642134,8,8
4145216457,13,11
4155678800,11,10
4166135311,8,7
4176576978,12,10
4187142394,11,11
4197578957,8,7
4208088123,9,8
4218583852,13,11
4229020780,12,10
4239433280,8,7
4249837967,9,8
4260412498,12,11
4270819009,12,10
4281314946,8,7
4292054425,11,11
4302517811,8,7
4312918592,12,10
4323374686,12,10
4333786977,7,7
4344304477,8,7
4354689373,14,12
4365188540,10,9
4375671248,10,9
4386349321,10,9
4396827030,13,11
4407347550,7,7
4417966821,12,11
4428549061,12,10
4438884477,8,7
4449459113,8,7
4460276509,9,8
4470879634,14,13
4481310675,8,7
4491969269,13,11
4502666873,10,9
4513252134,9,8
4524041457,13,11
4534795623,8,7
4545259477,12,11
4556005259,11,10
4566666092,8,7
4577267707,12,10
4588097602,12,11
4598783019,11,10
4609575571,8,7
4620303800,9,8
4630924061,11,9
4641767811,11,10
4652142342,12,11
4662475519,11,9
4672794842,8,7
4683259113,11,10
4693562550,12,11
4703954477,6,5
4714437759,9,8
4725057811,6,6
4735505519,10,8
4746038175,9,8
4756600154,6,5
4767400779,10,8
4778060154,9,9
4788749477,7,5
4799449842,9,8
4810140727,11,9
4820756092,5,5
4831611873,10,8
4842275259,10,9
4852878175,7,6
4863608019,9,8
4874249217,7,6
4884956717,11,9
4895603279,7,6
4906123383,9,9
4916601925,10,8
4927254946,7,6
4937845415,10,8
4948206873,9,9
4958670571,7,6
4969649061,10,9
4980254269,10,9
4990943488,7,5
5001653071,10,9
5012331040,11,9
5022951404,7,6
5033654477,9,9
5044281613,10,9
5054888956,8,6
5065510258,9,8
5076124790,11,10
5086735988,7,6
5097425935,10,9
5108158071,7,5
5118703852,8,8
5129484008,12,11
5140118956,7,6
5150636821,12,10
5161369269,7,6
5171862498,11,10
5182349633,10,9
5192853383,7,6
5203383800,11,9
5213887342,10,9
5224322915,7,6
5235215415,9,9
5245877498,11,9
5256408435,7,7
5266888175,12,10
5277368227,7,6
5287908383,11,10
5298276352,9,7
5308730571,10,10
5319185987,7,5
5329740779,11,10
5340308175,10,10
5350779060,8,6
5361042654,10,9
5371289529,8,7
5381806300,10,9
5392259998,11,10
5402577081,7,6
5412832185,11,10
5423167029,7,6
5433408540,11,10
5443652029,10,8
5454175779,7,7
5464490258,12,10
5474769998,10,9
5485294373,7,6
5495596144,11,10
5506186769,7,7
5516497029,11,9
5526785831,11,10
5537104060,7,6
5547401352,11,10
5557743904,8,7
5568292706,11,9
5578570727,11,10
5588853748,7,7
5599131300,11,9
5609404112,7,7
5619686925,11,10
5630262029,8,6
5640596456,7,7
5651148644,15,13
5661459789,7,6
5671996612,9,8
5682347498,12,11
5692655050,11,9
5703156144,7,7
5713552550,11,10
5724028071,7,6
5734298696,12,10
5744676612,11,10
5755080883,8,7
5765506769,10,10
5776035050,8,6
5786482185,11,10
5796894789,11,10
5807293904,8,7
5817763227,11,10
5828500675,7,6
5838869216,12,10
5849317237,11,10
5860091821,7,7
5870654321,12,10
5881857185,7,6
5892387914,11,10
5902863019,13,12
5913498539,8,7
5923953956,11,10
5934391456,7,7
5944941560,12,9
5955407133,11,10
5965968331,8,7
5976540310,12,11
5987179164,10,9
5997646925,8,7
6008408800,11,10
6019037081,12,10
6029642393,7,7
6040254581,11,10
6050760466,8,7
6061211300,11,10
6071973904,12,10
6082518696,7,7
6092974373,13,11
6103454529,8,7
6114211248,11,10
6124715258,8,7
6135223279,12,11
6146296039,9,8
6156601664,11,9
6166897446,11,10
6177543331,8,7
6187933279,11,10
6198325154,8,7
6208619633,11,10
6219004998,8,7
6229798435,13,12
6240480987,9,7
6251089268,11,10
6261702862,9,8
6272473695,12,11
6283072602,9,8
6293697133,11,9
6304353748,11,10
6314987706,8,8
6325608070,11,10
6336145623,8,6
6346924112,11,11
6357545570,12,10
6368117133,11,10
6378532029,8,7
6389357081,11,10
6399796143,8,7
6410253591,12,10
6420634216,9,8
6430992758,12,11
6441477810,7,6
6451967810,12,11
6462435310,11,10
6472906300,8,7
6483455362,11,10
6494024268,12,10
6504439997,8,7
6514829008,11,10
6525533800,9,8
6536170727,12,11
6546759997,8,7
6557390466,11,10
6567933227,8,10
6578373591,12,7
6589028227,11,10
6599667185,8,7
6610088070,11,10
6620865154,12,10
6631559841,8,7
6642148852,12,11
6654337029,7,6
6666188279,15,14
6676720987,12,10
6687312081,8,7
6697749372,11,10
6708295831,12,10
6718722966,8,7
6729208591,11,10
6739671820,12,10
6750241664,7,7
6760850466,12,11
6771743643,9,7
6782142706,12,11
6792516977,8,7
6803026768,8,7
6813620674,13,12
6824087706,12,10
6834483747,7,7
6845216091,12,10
6855624529,12,10
6866023695,8,7
6876730518,11,10
6887408331,8,7
6898601299,9,9
6909300101,13,10
6919637758,8,8
6930405674,12,11
6941035831,12,10
6951419320,8,7
6961758279,11,10
6972298956,12,11
6982630726,8,6
6993383956,12,11
7003863383,7,6
7014400674,13,12
7025157914,9,8
7035698956,9,8
7046074424,14,12
7056561820,8,7
7067315987,11,10
7077812914,8,7
7088260935,12,11
7098656403,9,8
7109461091,12,10
7119855518,11,11
7130239424,10,8
7140672497,8,7
7151349320,12,11
7162119945,11,10
7172676091,10,8
7183063643,12,11
7193537601,6,6
7203990049,12,10
7214460101,8,7
7224909945,11,10
7235281456,12,10
7245688070,8,7
7256250518,12,11
7266872393,11,10
7277487133,8,7
7288438018,12,11
7299142758,11,10
7309761403,8,7
7320418539,12,10
7331155883,12,10
7341565414,8,7
7351989945,11,10
7362563018,8,7
7372967914,11,11
7383341351,12,10
7393729372,8,7
7404312914,8,7
7414646143,12,10
7425207028,11,11
7435646039,12,10
7446101403,8,7
7456552237,11,10
7467072393,12,10
7477489841,8,7
7488172080,11,11
7498741872,8,7
7509520622,12,10
7520418851,12,11
7531179737,11,10
7541603070,9,7
7552480153,11,10
7562930830,12,11
7573502185,4,3
7589289007,13,12
7600582653,18,16
7610933851,11,10
7621477601,8,7
7631767966,9,8
7642408435,12,10
7652946195,8,7
7663518330,11,10
7673841560,13,11
7684255622,7,7
7694831195,12,10
7705122080,12,11
7715604997,8,7
7725885049,11,10
7736296039,8,7
7746579737,12,10
7756993539,12,11
7767379268,8,7
7777822601,12,10
7788390414,7,7
7798854737,12,10
7809514580,12,11
7820313018,7,6
7830956299,12,11
7841551403,12,10
7852372080,8,7
7862956039,12,11
7873683382,11,10
7884375257,8,7
7895005622,12,10
7905494476,10,9
7916040830,8,7
