338.9441137647088,282.4534281372573
508.5582440375899,428.25957392639145
1260.378182815446,1061.3711013182703
1262.1239074522375,1062.841185222937
1254.1383976336008,1056.116545375664
1260.9552606025463,1061.857061560039
1317.7086035665432,1120.0523130315617
1328.0176822685876,1128.8150299282995
1385.328309272661,1121.4562503635827
1252.0870742894392,1054.3891151911068
1057.8820451945776,859.5291617205943
760.9049712284634,659.4509750646683
1048.8269261519022,852.1718774984205
990.4443801445018,858.3851294585683
994.498893568267,861.899041092498
1058.632047472004,860.1385385710032
995.7303666041829,796.5842932833463
1051.1746370691453,854.0793926186806
995.5826713690877,862.8383151865428
1056.8451901275198,924.7395413615798
1060.804232498564,861.9034389050834
989.580605526906,857.6365247899852
972.90975718859,843.1884562301112
988.7710505681733,856.9349104924169
896.1362935839638,784.1192568859684
989.1530479107859,857.2659748560144
1055.4801977877007,857.5776607025069
1054.1213478432487,922.3561793628426
1054.6087664008323,922.7826706007282
1061.2707121422707,862.2824536155949
1052.9796857184695,921.3572250036608
1055.2253172232859,923.3221525703751
1052.6939773828778,921.1072302100181
1053.8243361561372,922.09629413662
1052.645955875029,921.0652113906503
1108.6756796225611,913.0270302774032
1128.309681907107,929.1962086293823
975.2452788688129,845.2125750196378
1058.2299285612123,925.9511874910609
1053.0357895063173,921.4063158180276
1125.9852675769666,927.2819850633842
1120.433554743043,922.7099862589765
1128.6041868485438,929.4387421105655
1125.3819397355853,926.7851268410702
1059.9619227493577,927.466682405688
1055.0054091380146,923.1297329957628
989.7315993195245,857.7673860769212
1121.7015085432356,989.7366251852079
706.8316977628751,628.294842455889
851.5007982564533,717.0533037949081
1187.6084506717864,1055.651956152699
1189.5171469967306,1057.3485751082048
1254.2437104899534,1056.2052298862766
1190.5905989884188,1058.3027546563724
1259.4218425175843,1060.565762120071
1256.3182177238166,1057.9521833463718
1273.7238080654686,1082.6652368556483
1260.9456001216602,1128.2144843193803
1056.8559350240532,924.7489431460466
1126.2181558156235,927.4737753775723
1120.840702893921,923.0452847361701
1127.2168742191204,994.6031243109887
693.8645246815914,616.7684663836369
1187.0529949983456,1055.1582177763073
1252.4879304890503,1054.7266783065688
1178.1413960219961,981.7844966849967
1187.3698957577096,1055.4399073401864
1182.0835536058473,1050.740936538531
1248.3899924921432,1051.2757831512786
1244.7209549972947,1048.1860673661429
1185.2545234527736,1053.5595764024654
1182.191273622275,1050.8366876642444
1113.236700528507,916.7831651411234
492.7590472922806,422.3648976790977
1126.8830606327663,965.8997662566568
1460.9166467844766,1261.7007404047752
1392.7967375468797,1193.8257750401826
1366.415101838332,1171.212944432856
1393.2134344466608,1194.1829438114235
1389.192355753936,1190.7363049319451
1459.9675626795963,1194.5189149196697
1390.319558978878,1191.7024791247525
1457.276472551545,1258.5569535672435
1126.3734313515686,993.8589100160898
1121.5731986883918,923.6485165669109
753.8124194036656,634.7894058136131
1173.9922353797142,1043.548653670857
1256.3437906016838,1057.973718401418
1250.8575846683182,1053.3537555101627
1191.7693911079493,993.1411592566244
1258.9362225069747,1060.1568189532418
1252.0457389494413,1054.35430648374
1193.0694168072675,994.2245140060563
1261.0036271587974,1061.897791291619
1254.3522275744785,1056.296612694298
930.095567319542,775.0796394329517
1177.597780212483,981.3314835104024
1125.252731432523,926.6787200032543
1128.9216431019108,950.6708573489775
885.9671275948745,753.0720584556433
1193.1425689886998,994.2854741572498
1260.7133596587091,1061.653355502071
1315.5839136976952,1118.246326643041
1312.456187259443,1115.5877591705266
1313.5724175160033,1116.5365548886027
1248.6303445164067,1051.4781848559214
1260.4716133884865,1061.4497796955675
1261.3778656866978,1062.2129395256402
1194.1341091497036,1061.4525414664033
1128.5088841244542,995.7431330509891
1193.6548855418455,994.7124046182046
1253.5452635190713,1055.61706401606
1188.9599048768664,990.7999207307221
1126.7590443559925,927.9192129990528
1127.5165087385685,994.8675077105017
1010.7387828698401,842.2823190582001
1187.5269312140556,989.605776011713
1193.9417406178152,1061.2815472158356
1113.9818131198133,982.9251292233647
839.0270210397302,713.1729678837708
1327.3654592923017,1128.2606403984564
1192.8256214744747,1060.2894413106442
1260.8842966739546,1061.7973024622775
1327.946297851715,1128.7543531739577
1255.7133785623935,1057.4428451051733
1195.0813225353115,995.9011021127596
1256.491100811179,1058.0977691041508
1261.248799238038,1062.1042519899265
1261.7362673351822,1062.5147514401533
1120.68973712143,988.8438856953794
1125.7870103820674,993.341479748883
1189.9838551188204,991.653212599017
1095.2713131296298,966.4158645261439
1189.9838551188204,991.653212599017
1184.980890188428,987.4840751570233
1195.21896795291,1062.4168604025865
1127.357985776172,994.727634508387
1191.2192544540142,992.6827120450118
1182.1044641161104,985.087053430092
801.42049099379,717.0604393102332
1250.7369984220268,1053.2522091974963
1260.9648593038771,1061.8651446769493
1260.913337665212,1061.8217580338628
1233.6413812477933,1038.8558999981417
1250.5942017342486,1053.1319593551566
1194.8856551981635,1062.1205823983676
1243.2957338803953,1046.9858811624383
1260.5940841017605,1061.5529129277984
1254.4543892717327,1056.3826435972487
1118.3540588089008,986.7829930666772
1190.4449286995111,992.037440582926
1129.358416346558,996.4927203057864
1194.1767879617903,995.147323301492
1187.243149920655,989.3692916005459
1185.4200119137083,987.8500099280902
1118.388086671161,1052.6005521610928
1186.0612609892578,988.3843841577149
1164.2784529951734,970.2320441626446
1186.6941147081527,1054.8392130739135
1187.5480927288854,989.6234106074045
1191.9002006281905,1059.466845002836
1260.913275742699,1061.8217058885887
1191.055175631011,1058.7157116720098
1084.701517882093,913.4328571638677
1193.0054598902298,994.1712165751916
1253.111865887209,989.2988414899019
1193.8318686784944,994.859890565412
1185.3237168459195,1053.6210816408172
693.9339095568067,589.8438231232857
1317.320612765594,1119.7225208507548
