0.24,0.0,0.0
0.24,1284.4336429854523,1155.990278686907
0.24,905.4325476862349,776.0850408739157
0.24,1033.131880795539,774.8489105966542
0.24,1164.876720980131,906.0152274289909
0.24,514.0432556501913,514.0432556501913
0.24,1441.8418715136854,1179.6888039657426
0.24,648.4573900322031,518.7659120257624
0.24,655.3727521134041,524.2982016907233
0.24,1705.3993378569305,1443.0302089558643
0.24,776.6271029003885,647.1892524169904
0.24,647.7611847330276,518.2089477864221
0.24,1035.7559848803241,906.2864867702837
0.24,1422.8367386835225,1164.1391498319729
0.24,786.7931627254536,655.660968937878
0.24,640.5552484577115,512.4441987661692
0.24,2097.7120569251924,1835.4980498095435
0.24,747.535103912089,622.9459199267408
0.24,895.9942656366999,639.9959040262142
0.24,1457.876307840486,1214.8969232004051
0.24,522.2272326153551,522.2272326153551
0.24,1179.5160462437602,786.3440308291734
0.24,1154.1334176538078,1025.8963712478292
0.24,0.0,0.0
0.24,1433.3768635987396,1172.762888398969
0.24,1702.7563919215527,1440.7938700874677
0.24,739.7275769745353,616.4396474787794
0.24,1180.9655747747643,1049.7471775775682
0.24,649.1290248992028,389.47741493952174
0.24,1570.7600955748876,1308.9667463124063
0.24,655.1510384286782,655.1510384286782
0.24,1034.4500387876094,775.8375290907071
0.24,1389.8349980056753,1263.486361823341
0.24,651.8983357765613,521.518668621249
0.24,1036.231728397944,906.702762348201
0.24,917.3318875763433,655.2370625545309
0.24,777.6124363494736,648.0103636245614
0.24,1179.8974391718361,1048.797723708299
0.24,906.7298786924955,777.1970388792819
0.24,1166.232203704753,907.0694917703634
0.24,915.879366514085,654.1995475100607
0.24,1044.597604428492,928.5312039364375
0.24,1168.8707555994345,909.1216987995601
0.24,1313.3531551946292,1182.0178396751664
0.24,387.94192795898226,387.94192795898226
0.24,1539.8417064796804,1283.2014220664003
0.24,1033.9244091350758,775.4433068513068
0.24,1160.7308443228128,1031.7607505091669
0.24,1161.7992806113036,903.6216626976807
0.24,1034.522103458309,905.2068405260203
0.24,1032.4227885711643,903.3699399997688
0.24,777.5580732724698,518.3720488483132
0.24,914.4314380796867,783.7983754968743
0.24,1166.9782528856863,907.6497522444226
0.24,893.3762902006376,765.7511058862609
0.24,1556.5933767159368,1297.1611472632806
0.24,0.0,0.0
0.24,1945.8485601172092,1686.4020854349146
0.24,258.318987330053,258.318987330053
0.24,770.103669892844,641.7530582440367
0.24,2195.3395802401214,1678.7890907718577
0.24,646.6247648646037,517.2998118916829
0.24,383.26767298023077,383.26767298023077
0.24,1811.0186795348477,1552.3017253155838
0.24,890.5683571887292,763.3443061617679
0.24,1025.0604997113558,768.7953747835169
0.24,647.311954640811,647.311954640811
0.24,1032.859455263468,774.644591447601
0.24,1547.148838696544,1289.2906989137869
0.24,1033.5126288267033,904.3235502233654
0.24,898.9700843920239,642.1214888514456
0.24,1165.3300964917403,1035.8489746593248
0.24,777.4493699184906,647.8744749320755
0.24,1029.131353653724,900.4899344470085
0.24,516.3397974996896,387.2548481247672
0.24,1292.933635932556,1163.6402723393003
0.24,1312.1840993871542,918.5288695710079
0.24,391.67435986916416,391.67435986916416
0.24,1682.0625811590344,1423.283722519183
0.24,647.4379293617353,517.9503434893883
0.24,900.811591865936,772.1242215993736
0.24,1698.879828425892,1437.5137009757548
0.24,645.2577725951018,516.2062180760814
0.24,1032.8440615883158,774.6330461912369
0.24,893.7720051455731,766.090290124777
0.24,1624.9574342400101,1374.9639828184702
0.24,1049.3492834249523,918.1806229968332
0.24,777.472554434877,647.8937953623974
0.24,888.7859025858909,761.8164879307636
0.24,1178.8432313678386,916.8780688416522
0.24,910.3065348019161,780.2627441159281
0.24,1418.5088473544513,1160.5981478354602
0.24,648.6194867165259,518.8955893732207
0.24,0.0,0.0
0.24,1685.9892140837278,1426.6062580708467
0.24,1676.3945910483753,1418.4877308870869
0.24,1047.786512094127,785.8398840705952
0.24,1170.3589767186313,910.2792041144911
0.24,789.1782511786279,789.1782511786279
0.24,1048.1357633274438,917.1187929115134
0.25,1085.8692101300198,898.6503807972578
0.25,0.0,0.0
0.25,2097.161074102568,1703.9433727083365
0.25,630.7480002185113,504.598400174809
0.25,912.5568592994674,782.1915936852578
0.25,1019.4971333448268,892.0599916767235
0.25,784.8889885849069,654.074157154089
0.25,1837.3735282975986,1443.6506293766845
0.25,781.7830498145853,651.4858748454877
0.25,914.9796491925674,784.2682707364863
0.25,1420.0403829018576,1161.851222374247
0.25,773.5091813979923,773.5091813979923
0.25,0.0,0.0
0.25,1554.5183498221872,1165.8887623666405
0.25,1553.8974859332006,1294.9145716110006
0.25,1163.2346024264205,904.7380241094382
0.25,1166.1506851558977,1036.5783868052424
0.25,1023.5592033283547,895.6143029123103
0.25,0.0,0.0
0.25,0.0,0.0
0.25,2979.463514017043,2461.295946361905
0.25,1015.342907597277,761.5071806979577
0.25,901.8537738310802,773.0175204266402
0.25,905.0715568320742,775.775620141778
0.25,904.9453169856806,775.6674145591548
0.25,1012.5642977696232,759.4232233272173
0.25,1556.6866186844654,1297.2388489037212
0.25,643.2517969483383,643.2517969483383
0.25,775.5128027353494,646.2606689461245
0.25,1034.7491530060809,905.4055088803207
0.25,1684.162288634977,1425.0603980757496
0.25,923.1256903869529,692.3442677902146
0.25,1172.256593943341,1042.0058612829698
0.25,259.05919849047655,259.05919849047655
0.25,1794.5470462760566,1410.001250645473
0.25,767.9534047650654,639.9611706375545
0.25,1031.6069647819777,773.7052235864832
0.25,767.8057060904049,767.8057060904049
0.25,1304.9704819722385,1043.9763855777908
0.25,1551.0257538210062,1292.5214615175053
0.25,769.6809832674561,641.4008193895468
0.25,1035.7352455740308,906.268339877277
0.25,0.0,0.0
0.25,2073.643505040736,1684.8353478455979
0.25,785.7447669987827,654.7873058323189
0.25,1178.7837039408341,916.8317697317599
0.25,772.273513010712,772.273513010712
0.25,1835.4982278880814,1442.1771790549212
0.25,655.8001439722651,524.640115177812
0.25,762.387250898892,635.32270908241
0.25,1440.5611101816726,1178.6409083304595
